 33419790 2.016328992e+00 1.468611614e+03 9.827471549e-01 5.374045809e+00 -1.383254621e-04 -1.611627425e-02 8.094762074e+01 9.245528597e-01  6733  6635 1
 72121778 6.011514417e+00 1.571994627e+03 3.098275897e-01 1.353984504e+01 -1.249008043e-04 -2.559036747e-02 8.653309704e+01 1.106345706e-02  5934  3601 1
261332760 5.672673482e+00 1.492118512e+03 6.518739078e-01 1.151440099e+01 -7.169041548e-05 -1.065848381e-02 8.813996988e+01 3.661686848e-01  5775  5536 1
390554357 3.647453009e+00 1.573365589e+03 4.516950904e-01 4.239312895e+00 7.639212262e-02  -4.953601347e-04 8.617817879e+01 1.375952125e-01  9183  7755 1
292013448 4.327778387e+00 1.658336155e+03 7.841449019e-01 8.515305250e+00 -1.077989751e-06 -9.740897663e-03 8.884909646e+01 5.076320140e-01 10526  9427 1
260659986 7.140203061e+00 1.628502493e+03 8.167089192e-01 1.283812227e+01 -1.105219729e-03 -3.069915138e-02 8.558583066e+01 6.015900030e-01  6324  6121 1
460820330 5.073815738e+00 1.599996271e+03 1.132133410e+00 2.566535934e+01 1.573212983e-04  -2.319181817e-02 8.864275235e+01 8.619124248e-01  3893  3591 1
119461266 2.946210878e+00 1.469949275e+03 9.157691272e-01 6.845501563e+00 7.358684792e-05  -8.540488178e-03 8.987046005e+01 7.877930406e-01  7613  7443 1
180724703 1.122603305e+00 1.386479492e+03 6.709522060e-01 2.823859142e+00 2.268875440e-04  -2.477154694e-02 8.331039412e+01 8.898560152e-02  6971  4471 1
394585218 3.964240972e+00 1.327139430e+03 3.149786833e-01 7.572670838e+00 2.283661044e-04  -2.906483988e-02 8.425886912e+01 1.224885969e-02  5949  3657 1
410245402 3.000564097e+00 1.517796537e+03 3.963997284e-01 6.888478863e+00 7.248093359e-05  -5.256054847e-03 8.752673635e+01 2.688308352e-02  6015  3940 0
149319411 4.752139237e+00 1.520956812e+03 7.633021943e-01 8.385077143e+00 1.113032390e-04  -2.179061026e-02 8.376686268e+01 4.966532723e-01 49996 42801 1
 33715938 2.878593257e+00 1.573124097e+03 7.427627637e-01 7.204841335e+00 -9.314692555e-05 -1.425751117e-02 8.704518832e+01 5.670900781e-01  6667  6729 1
418720347 1.803848721e+00 1.654384738e+03 5.932528086e-01 5.861884846e+00 -1.511343932e-04 -1.956223644e-02 8.175874186e+01 1.547276903e-01  5854  4732 1
 63818344 1.577228759e+00 1.386003787e+03 3.220345810e-01 3.784390039e+00 3.093561067e-04  -1.693748781e-02 8.694232937e+01 1.476018164e-02  7319  4296 1
455509774 3.903413352e+00 1.626637510e+03 4.384577638e-01 3.200537956e+00 5.868641397e-02  -4.036166779e-02 7.682160820e+01 1.367762296e-01 31184 25761 1
100917608 4.123861374e+00 1.388325193e+03 1.221851140e+00 9.230511858e+00 3.920890321e-05  -7.079782999e-03 8.800784234e+01 1.455375941e+00  7823  7749 1
 48227288 2.896514380e+00 1.602380780e+03 3.746752851e-01 6.788770527e+00 -6.425827513e-04 -3.070659083e-02 8.448142958e+01 1.817558221e-02  6873  4052 1
200440175 3.651419394e+00 1.413271395e+03 1.089369237e+00 7.623027369e+00 -4.015120860e-05 -1.510318145e-02 8.843197022e+01 1.159099168e+00  7780  7713 1
165186801 1.049450817e+00 1.438165821e+03 1.124259073e+00 3.925601536e+00 -4.122401986e-06 -5.160292664e-03 8.759361263e+01 2.326122607e-01  7891  4756 1
 31796120 1.994180816e+00 1.354825405e+03 7.220161736e-01 5.263235549e+00 5.942624125e-06  -1.424361286e-02 8.203658290e+01 4.548862460e-01  6526  6246 1
 63192395 3.064975172e+00 1.493330175e+03 6.654338030e-01 4.957612870e+00 -5.927903684e-04 -2.449144310e-02 8.552430355e+01 4.340774533e-01  6522  6480 1
 30313682 5.727366726e+00 1.473080986e+03 3.942547434e-01 7.960354140e+00 -1.329738600e-05 -3.649045366e-03 8.735226344e+01 1.256848531e-01  6303  5903 1
160328766 1.031873586e+01 1.470032924e+03 6.483761977e-01 1.837215271e+01 4.303525798e-01  -3.266811858e-01 8.977723990e+01 1.829033341e-01  7605  5785 1
410354930 2.600153475e+00 1.326371890e+03 1.104100133e+00 4.204409740e+00 -2.122982503e-06 -2.728083740e-03 8.415224516e+01 1.862147137e-01  9721  5067 1
286310830 8.368786501e+00 1.545835948e+03 8.006854793e-01 8.514732230e+00 1.135363559e-01  8.700156368e-02  8.844628999e+01 6.393171892e-01  8008  7999 1
160036449 1.893183024e+00 1.326834123e+03 6.663726955e-01 4.146295135e+00 2.302745961e-04  -2.899319457e-02 8.643252038e+01 7.012139806e-02  7747  4544 1
401926767 1.360075975e+01 1.442270584e+03 9.791087868e-01 3.940200390e+01 3.484783701e-01  -1.566916131e-01 8.999693699e+01 8.507548882e-01  4249  4143 1
219238496 6.505355252e+00 1.417301165e+03 5.862172794e-01 1.212319429e+01 3.971143656e-02  -1.887149247e-02 8.807921231e+01 9.771278988e-02 10358  6215 1
404477044 7.103495689e+00 1.412749411e+03 7.669624224e-01 1.164854557e+01 -8.173876338e-04 -2.767778260e-02 8.586776383e+01 5.467308332e-01  6110  5974 0
157751050 2.579388883e+00 1.468326212e+03 7.220101597e-01 8.360492688e+00 -3.544694097e-04 -6.235128050e-03 8.353413242e+01 2.731591042e-01  3432  3062 1
214716930 8.525513953e+00 1.625603966e+03 1.178488316e+00 1.744213691e+01 -2.570104613e-07 -1.405951876e-03 8.939152396e+01 1.000964476e+00 10680  8906 1
167304040 5.819125623e+00 1.601570890e+03 8.019523581e-01 7.734072504e+00 -1.049843121e-01 7.615912664e-02  8.311704596e+01 7.448559555e-01  6836  7189 1
425549135 5.020568789e+00 1.657975938e+03 3.313244763e-01 7.396367308e+00 8.181919605e-02  1.479300796e-01  8.336688808e+01 1.317788587e-01  6091  6454 0
261136311 8.870531732e+00 1.631163571e+03 8.801206489e-01 1.213728325e+01 -1.847488198e-03 -1.702618604e-03 8.959587259e+01 8.025970715e-01  5813  5875 1
 30122338 7.039817585e+00 1.549266736e+03 5.809192217e-01 1.008678781e+01 1.251862349e-04  -8.507141646e-04 8.817717450e+01 3.510800365e-01  6561  6648 1
374366829 5.623332728e+00 1.549066193e+03 5.066718605e-01 1.400985957e+01 -1.561467699e-02 -1.365445994e-01 8.604459578e+01 2.499579893e-02  6077  3539 0
178857934 1.426600292e+00 1.438670516e+03 5.474368962e-01 4.112127797e+00 5.561830383e-04  -5.180624554e-03 8.405190024e+01 1.590311177e-01  5953  5013 1
 74528791 1.802049778e+00 1.518096530e+03 7.602833663e-01 4.668776921e+00 9.237309391e-02  -6.020694646e-02 8.992902241e+01 4.167420248e-01 10816  8998 1
409319605 1.135964464e+00 1.492155743e+03 6.644865450e-01 3.182742855e+00 -4.064364784e-04 -5.387283880e-03 8.145321309e+01 1.126769118e-01  7136  4807 1
 69888530 1.034997559e+01 1.360062380e+03 1.064992578e+00 1.101906909e+01 2.485039432e-02  -4.025156576e-02 8.521775367e+01 7.253336496e-01  6813  5906 1
294059372 6.667450136e-01 1.654429209e+03 2.509139680e-01 2.537462101e+00 -5.089069054e-04 -8.105371016e-02 7.502353603e+01 8.924943876e-03  6393  3945 0
179295564 7.336659966e+00 1.551535766e+03 3.902373829e-01 1.414252042e+01 -5.147383098e-06 -3.604794491e-03 8.869990899e+01 1.723206002e-02  5743  3512 0
308184924 4.128438700e+00 1.602076301e+03 5.116046205e-01 9.791491694e+00 -2.019815101e-01 -1.625393832e-01 8.788727393e+01 5.770750684e-02  6817  4513 1
333127661 7.897965979e+00 1.576267788e+03 5.198827046e-01 1.022879567e+01 6.001540106e-02  1.595045106e-03  8.755433859e+01 2.385592049e-01  6404  6155 1
  5981829 1.799068958e+00 1.571120842e+03 2.792254368e-01 3.446691087e+00 -1.322806317e-04 -3.484154408e-02 8.203345662e+01 1.565634341e-02  6166  4145 0
262412046 2.043426938e+00 1.438395938e+03 1.292172310e+00 4.379189945e+00 -1.151692775e-06 1.952915354e-06  8.487528726e+01 2.617821661e-01  8499  4782 1
300654002 2.758141572e+00 1.438455489e+03 7.886959570e-01 3.421488364e+00 2.504059644e-05  -2.103776764e-02 8.993298076e+01 1.053095113e-01  7348  4468 1
270166263 1.531314701e+01 1.332506085e+03 4.940860331e-01 4.264731397e+01 2.480414366e-01  -2.236522518e-01 8.889587469e+01 1.238430334e-02  4977  2798 1
 33862174 1.414530246e+00 1.326079052e+03 7.227341132e-01 3.165018084e+00 9.048445742e-04  -1.469602979e-02 8.247426950e+01 1.333146207e-01  6812  4661 1
415434817 1.662157072e+00 1.518389108e+03 9.954728555e-01 4.309600294e+00 -2.889385798e-05 -1.625808995e-02 8.519667459e+01 1.006001909e+00  6447  6478 0
144539611 3.981055072e+00 1.412191686e+03 9.652373938e-01 1.746168734e+01 -8.842988905e-05 -1.540182329e-02 8.730036270e+01 6.964793162e-01  4496  4227 1
168674931 9.013815257e-01 1.438496275e+03 6.162555818e-01 2.885237585e+00 -2.336351068e-04 7.055972642e-03  8.064467875e+01 1.268950121e-01  7241  5185 1
278683641 4.241829660e+00 1.519921280e+03 3.629373863e-01 8.339112522e+00 4.563680883e-05  4.436185894e-03  8.633731957e+01 1.487363131e-02  6310  3732 1
 54001270 2.349199509e+00 1.326675315e+03 1.064144239e+00 3.721663171e+00 -1.359001719e-05 2.750199429e-02  8.903886958e+01 1.460550324e-01  8421  4554 1
103683084 3.057036886e+00 1.571098394e+03 9.402962918e-01 1.493133831e+01 1.232147483e-04  -1.941453044e-02 8.736661133e+01 4.584081902e-01  4204  3667 1
300903537 5.823166435e+00 1.326646232e+03 2.765313125e-01 1.638697970e+01 -1.757815526e-04 2.628641816e-02  8.992494411e+01 1.152531227e-02  4849  3280 1
150361911 2.493851940e+00 1.600407848e+03 7.005664551e-01 6.862254605e+00 2.528948275e-06  -1.935530079e-02 8.399439613e+01 4.487091152e-01  6287  6113 1
349480507 3.124039769e+00 1.492979683e+03 7.732267482e-01 6.151323030e+00 1.450453126e-05  -1.391499898e-02 8.710723556e+01 6.241315962e-01  6448  6539 0
464422047 2.748402928e+00 1.656150256e+03 3.953950941e-01 5.513572104e+00 7.434225387e-04  -2.457968914e-02 8.479618339e+01 3.240437286e-02  8324  5052 1
384742846 6.356921122e+00 1.656064193e+03 4.252618772e-01 1.233544297e+01 -5.360686467e-03 1.068030610e-03  8.851607071e+01 2.703321078e-02  6607  4075 1
 55489734 1.301723433e+01 1.500818166e+03 5.645134302e-01 1.103506073e+01 2.854583685e-01  5.494240401e-02  8.659591677e+01 2.332719017e-01  8000  7147 1
139841210 1.489003774e+00 1.325581856e+03 7.412307329e-01 5.919300302e+00 4.796626598e-05  -2.907064879e-02 8.040170794e+01 3.729654418e-01  5637  5088 1
318868368 3.690800544e+00 1.412038680e+03 8.679430567e-01 8.506101777e+00 -1.157523154e-05 -1.008505902e-02 8.927543879e+01 7.964534934e-01  6374  6490 0
231973885 2.894888875e+00 1.439962752e+03 1.206885845e+00 4.696237179e+00 1.566189090e-03  -5.023842863e-03 8.714217393e+01 2.067963587e-01  8250  4602 1
124199788 4.704312335e+00 1.493213780e+03 4.590831269e-01 2.958209454e+01 -6.547250143e-06 -8.845874439e-02 8.814396742e+01 9.851885497e-02  3112  2764 1
158713903 3.594280301e+00 1.571598671e+03 8.800943524e-01 6.087313916e+00 -1.067934256e-01 -7.101091701e-03 8.998837904e+01 8.247113053e-01  6213  6338 1
424992973 6.925399737e+00 1.442114998e+03 5.705352447e-01 2.030936550e+01 9.758028991e-06  -5.567245071e-03 8.930200223e+01 5.345662411e-02  5171  3501 0
 79565128 1.623149397e+00 1.386579975e+03 7.726557136e-01 3.641592422e+00 -1.713850242e-04 -2.956500730e-02 7.493510526e+01 3.897239294e-01  5353  4816 0
408351795 3.675961853e+00 1.520459304e+03 4.164286864e-01 7.101825041e+00 -3.797943247e-05 -1.079952328e-06 8.566826543e+01 4.658202244e-02  6288  4467 1
149629043 2.188109007e+00 1.600462829e+03 1.276258903e+00 9.505680769e+00 2.118625268e-05  -6.445497726e-03 8.763658235e+01 1.557897704e+00  6465  6372 1
144804862 2.384178612e+00 1.519616467e+03 2.165169400e-01 2.883010292e+00 -1.284099506e-03 -5.072182252e-02 8.269911314e+01 7.346123036e-03  9394  5032 0
 22079739 1.372460576e+00 1.545348592e+03 4.969978810e-01 8.725824208e+00 1.992812706e-03  -1.152758549e-01 8.443453105e+01 8.948463585e-02  3753  3105 0
301247295 8.507015440e+00 1.633298151e+03 7.140728365e-01 1.096801489e+01 -5.439664647e-03 -3.739893529e-02 8.500541975e+01 4.061601046e-01  5933  5555 0
310308203 2.694231387e+00 1.438568263e+03 6.166320855e-01 3.244963367e+00 2.623959679e-03  -4.344808767e-02 8.422968309e+01 8.072162377e-02  6981  4546 1
206468815 7.370450782e+00 1.391855601e+03 3.660220845e-01 1.315661366e+01 -2.342157067e-05 -5.682759395e-05 8.688400143e+01 2.112760096e-02  5872  3810 1
 67719432 1.001682809e+00 1.438361646e+03 7.759657295e-01 5.143685274e+00 5.179676151e-04  -1.698616037e-02 8.561982918e+01 4.573745963e-01  5149  4817 1
 49418981 2.567817986e+00 1.546748468e+03 2.431960726e-01 4.013867252e+00 1.742407636e-03  2.553099077e-01  7.625888133e+01 1.784240793e-01  5534  7938 1
 60979860 4.774075225e+00 1.517598935e+03 9.568601008e-01 1.108117417e+01 -1.846596923e-05 -2.638258012e-02 8.570178719e+01 8.527736000e-01  5853  5733 1
397048159 1.605488277e+00 1.438515702e+03 6.825494801e-01 3.684747900e+00 -3.519253066e-05 -2.875208756e-02 7.839437741e+01 1.189119436e-01  7271  4869 1
178858648 8.946542320e+00 1.440487590e+03 8.904281681e-01 1.195893397e+01 -9.693438362e-03 -2.959355989e-02 8.534870149e+01 7.043163442e-01  8106  7750 1
318573150 5.740089296e+00 1.492279017e+03 4.930744342e-01 9.188912223e+00 -6.188546011e-05 -6.558945921e-03 8.999207717e+01 1.838762220e-01  5882  5433 1
279217728 8.730540724e+00 1.656254007e+03 2.456006697e-01 9.702269947e+00 -1.168614678e-02 -1.358721988e-01 8.861383046e+01 1.245470377e-02  5568  3878 1
273697554 1.187770178e+01 1.659656499e+03 8.452829104e-01 1.355955297e+01 2.272977392e-01  2.877502205e-01  8.585842876e+01 7.274514860e-01  6487  6526 1
437241830 9.442692518e-01 1.545018684e+03 3.994073860e-01 3.204405099e+00 5.323746367e-05  -3.776215528e-02 8.989588879e+01 2.592534246e-02  6533  4118 1
370678161 7.555523541e+00 1.625294193e+03 5.386400267e-01 9.154129615e+00 1.386554103e-02  -2.375802637e-02 8.632729172e+01 2.780670017e-01  6077  5997 1
253928535 2.249272795e+00 1.327382555e+03 1.208415966e+00 1.248079885e+01 2.208007198e-06  -2.647502382e-02 8.552621012e+01 1.240782053e+00  4759  4588 1
179238861 1.165449152e+00 1.545226493e+03 3.895325400e-01 3.620093919e+00 5.009920235e-05  -5.702376960e-02 8.197343910e+01 5.020905674e-02  5891  4464 0
 32150630 1.492037199e+00 1.492828057e+03 3.961003372e-01 6.520524627e+00 4.007059054e-04  6.325176009e-02  8.410183482e+01 3.427106173e-02  4323  3195 0
 54018297 1.939761064e+00 1.386049003e+03 9.467700551e-01 3.855483975e+00 -3.818224985e-04 -5.577732037e-03 8.298492266e+01 1.678532966e-01  7064  4456 1
 29847695 4.998361329e+00 1.387976072e+03 2.746579099e-01 9.504421577e+00 -1.104368491e-01 -1.560960918e-01 8.645140988e+01 1.227884420e-02  6130  3950 1
116417661 2.277669834e+00 1.354566124e+03 3.679173433e-01 6.002038867e+00 2.582759365e-03  -6.409433573e-03 8.838357403e+01 2.024042607e-02  6213  3916 1
  4742129 2.071990732e+00 1.410981704e+03 8.585001672e-01 9.846513799e+00 -1.445180087e-06 -2.357346837e-02 8.884356091e+01 6.038007081e-01  4378  4197 1
 10756751 3.488511818e+00 1.387998254e+03 5.427046145e-01 3.473290118e+00 4.709802943e-04  -1.052049536e-02 8.182247676e+01 6.371370344e-02  6853  4509 1
 31303242 7.056726677e+00 1.441235424e+03 7.119859896e-01 1.188233738e+01 -1.794052024e-02 -5.177838211e-03 8.905480859e+01 5.151448618e-01  6030  6060 1
 41561453 1.513760930e+00 1.625170495e+03 7.438998781e-01 3.185308030e+00 -3.217435141e-04 -4.453106865e-02 8.796063309e+01 1.613310028e-01  7244  5013 0
419744996 7.004976220e+00 1.656912042e+03 3.931145023e-01 6.238455399e+00 -1.093436555e-01 1.571079606e-01  8.448120590e+01 1.811037972e-01  7531  7985 1
301407485 2.664128448e+00 1.411189697e+03 9.991350590e-01 5.625682103e+00 3.824393387e-04  1.117458247e-02  8.116993988e+01 2.368898373e-01  8883  5430 1
234494090 1.945241643e+00 1.355044848e+03 6.427939696e-01 1.262808983e+01 -3.769511326e-04 -1.853974602e-02 8.641806651e+01 3.454314921e-01  4751  4564 1
219998089 6.202124224e+00 1.390654352e+03 4.857989348e-01 9.575365687e+00 1.328049245e-02  -1.341403045e-02 8.735968961e+01 1.679778997e-01  6255  5648 0
 35481236 1.843433598e+00 1.493191012e+03 7.321954705e-01 5.181323776e+00 9.870592490e-02  7.095886664e-02  8.539562857e+01 5.350312288e-01  8396  8388 1
383427491 5.800471552e+00 1.656611104e+03 3.754711958e-01 6.844841944e+00 1.236716642e-04  -4.159937734e-03 8.669881096e+01 1.249880897e-01  6452  6208 0
401606923 1.391721028e+01 1.664441409e+03 4.562243234e-01 2.685437008e+01 2.930668778e-01  -3.986849421e-01 8.868893978e+01 3.297873172e-02  6702  4163 0
287669537 1.295078271e+00 1.600688474e+03 3.314731891e-01 3.845782043e+00 6.776533580e-05  -4.189290336e-02 8.949603835e+01 9.115484894e-03  7440  3873 1
  9380768 1.622227015e+00 1.439530791e+03 8.678181644e-01 7.797598983e+00 4.983688945e-07  -2.272101903e-02 8.519715859e+01 6.798054208e-01  5016  4895 1
 98853987 2.728381597e+00 1.412754706e+03 6.838894841e-01 5.544717768e+00 4.882242885e-03  -9.451420109e-03 8.664352180e+01 4.448512541e-01  7019  6900 1
181341926 1.005444439e+00 1.658065886e+03 7.138562629e-01 3.087179042e+00 -3.600375460e-04 -1.189305558e-02 8.308642096e+01 1.106807223e-01  6374  4308 1
306272819 2.546086341e+00 1.625049576e+03 8.168719911e-01 7.858476311e+00 1.754196476e-04  -1.495752316e-02 8.946158296e+01 6.736886984e-01  6043  6061 1
 44890224 1.043040753e+01 1.438790251e+03 4.423675838e-01 3.329302128e+01 -2.343591643e-01 2.511197827e-01  8.940281609e+01 6.237942722e-02  3963  3177 1
260502102 7.315204560e+00 1.468407099e+03 7.564902686e-01 2.282618337e+01 2.766596605e-01  -1.122952312e-01 8.757676075e+01 3.930793172e-01  5077  4648 1
339566276 4.240363444e+00 1.631325766e+03 3.850814108e-01 3.223373811e+00 -7.724162432e-02 -3.819319973e-02 8.833313100e+01 1.064057556e-01 31291 26008 1
269078565 2.455478821e+00 1.438107904e+03 1.220599697e+00 5.170013169e+00 -2.150446883e-06 -2.196184449e-02 8.451197998e+01 1.750293662e-01  8959  4597 1
425077106 2.232256902e+00 1.411883017e+03 1.033847923e+00 4.889914227e+00 -1.899219465e-04 -1.468785914e-02 7.905276547e+01 1.049226017e+00  6259  6222 1
276315375 2.048696817e+00 1.658115130e+03 3.401966683e-01 5.408844228e+00 1.286227974e-05  7.499415572e-05  8.569419834e+01 8.765956834e-03  7253  3744 1
 91369561 3.984408375e+00 1.328379403e+03 6.988964126e-01 4.147453248e+00 4.358136804e-04  -1.689929419e-02 8.866480697e+01 7.983297544e-02  6972  4295 1
402918060 2.562322455e+00 1.626272988e+03 4.616629087e-01 5.956920079e+00 1.043150176e-04  6.785925243e-03  8.101683224e+01 1.479940885e-01  3126  2946 1
 77158150 2.486970396e+00 1.438039319e+03 6.529711482e-01 6.127689723e+00 1.629361025e-05  -1.557021970e-02 8.219474504e+01 2.829439215e-01  7971  6889 1
300324638 2.641389022e+00 1.627528129e+03 8.067525765e-01 7.160317679e+00 5.311990681e-06  -8.056646230e-03 8.850047139e+01 6.223414857e-01  6459  6367 1
142742998 3.096200871e+00 1.520000424e+03 8.318553145e-01 1.104129590e+01 -1.913974976e-05 -1.290467228e-02 8.804771356e+01 6.541920561e-01  5547  5462 0
301405723 9.426784846e-01 1.411208081e+03 6.389888343e-01 2.823879738e+00 4.341416109e-05  1.026620495e-02  8.346538525e+01 7.311663285e-02  8300  4870 1
231822771 2.014803879e+00 1.492838474e+03 8.876547270e-01 7.491901240e+00 7.042113070e-06  -9.026440786e-03 8.883754264e+01 8.025485262e-01  5518  5547 1
 67688552 1.462184813e+00 1.438749088e+03 5.329385739e-01 5.309548413e+00 5.131035983e-04  -4.000185096e-02 8.096385038e+01 5.663414577e-02  5954  4040 1
442829369 3.863129180e+00 1.631274813e+03 5.242395882e-01 7.443028479e+00 -1.180608608e-05 -3.038093509e-02 8.616340079e+01 1.855649028e-01  5984  5354 1
349832824 1.040730420e+00 1.517426808e+03 5.022680904e-01 3.968328218e+00 -1.134633918e-05 -1.619294032e-02 7.839866588e+01 5.568373275e-02  6180  4235 0
250196734 7.703971718e+00 1.447576178e+03 8.904338978e-01 2.900683953e+01 2.650330478e-01  2.584594284e-02  8.982878321e+01 6.834373067e-01  3962  3841 0
219984354 1.238196469e+00 1.386566103e+03 7.840561622e-01 3.832945535e+00 1.700345214e-03  -1.852322075e-02 8.485707710e+01 1.238257547e-01  5925  4035 1
365694569 9.035092998e+00 1.474453241e+03 6.797476937e-01 1.655668017e+01 4.942032137e-03  -1.159576770e-02 8.872990241e+01 3.977213947e-01  5760  5520 1
259589049 9.968212856e+00 1.441974124e+03 7.328828432e-01 1.727281388e+01 -1.574785584e-06 -1.903197484e-02 8.767300784e+01 5.036292204e-01  5708  5604 0
139699256 5.948443989e+00 1.331217711e+03 9.111759125e-01 7.039451343e+00 4.443054610e-02  2.672610926e-02  8.999182286e+01 8.657831990e-01  7023  7125 0
 10838695 2.306120300e+00 1.386671471e+03 5.933201464e-01 4.417483066e+00 2.057323310e-04  -5.849420165e-02 8.532634000e+01 3.458670005e-02  7997  4182 1
464838153 3.872899757e+00 1.471728289e+03 6.900115919e-01 6.961574209e+00 -1.095312350e-03 -3.932851701e-02 8.415695885e+01 3.692309852e-01  5521  5164 0
363933313 4.686651820e+00 1.625517601e+03 3.600470753e-01 8.435999343e+00 -3.260168043e-02 3.436018128e-01  8.368288931e+01 1.091451995e-01  5428  5188 0
265614546 5.137122725e+00 1.468864044e+03 4.380169306e-01 1.461161098e+01 5.209706792e-02  -2.341015223e-01 8.650528521e+01 3.023610759e-02  3679  2692 1
404156386 2.344479683e+00 1.659345087e+03 1.011584026e+00 1.367285056e+01 -1.567408897e-07 -1.041940564e-02 8.934874320e+01 8.893736489e-01  3897  3785 1
207080350 9.110596094e+00 1.332779502e+03 7.621702937e-01 1.653229315e+01 2.918137115e-01  1.141051940e-01  8.808245382e+01 5.424764174e-01  6758  6606 1
 55652785 1.694141287e+00 1.519026470e+03 3.120514649e-01 3.368007126e+00 2.227752846e-04  -2.411845742e-02 7.870721299e+01 3.439801992e-02  6282  4745 1
325205605 4.248350950e+00 1.328664544e+03 2.935690122e-01 7.450218397e+00 1.616698819e-04  -5.701947444e-02 8.694551126e+01 9.764974686e-03  5488  3407 1
219373406 8.618960420e-01 1.438346308e+03 8.865329456e-01 2.945383029e+00 -9.670426126e-05 3.736695801e-02  8.455208126e+01 2.032309331e-01  8517  5422 1
142677613 6.182657708e+00 1.496441329e+03 3.910784003e-01 1.049399738e+01 -1.760901837e-02 3.581145297e-02  8.929134536e+01 2.133589407e-02  8500  4657 1
 38699825 2.084650264e+00 1.410975986e+03 1.504140165e+00 5.482588360e+00 -2.016340859e-05 -1.073288439e-02 8.237388501e+01 1.921510659e+00  6762  6395 0
 24133365 7.068968586e+00 1.635818167e+03 2.738929592e-01 7.619834028e+00 -1.965890736e-01 4.491590213e-02  8.626762658e+01 2.240785952e-02  6870  4861 1
 80556181 2.819471123e+00 1.493779739e+03 6.501862408e-01 6.350501901e+00 7.459361021e-07  -4.415433859e-03 8.796379898e+01 3.248112386e-01  6363  5865 1
